"","letter","alpha","lambda","prc.ok","prc.ko"
"425","B",0.75,0.000243820634929535,83.7370717795416,16.2629282204584
"426","B",0.75,0.0002020402070072,83.7405078514243,16.2594921485757
"427","B",0.75,0.00016741915736258,83.7439439233069,16.2560560766931
"428","B",0.75,0.000138730674785923,83.7370717795416,16.2629282204584
"429","B",0.75,0.000114958171034609,83.7439439233069,16.2560560766931
"430","B",0.75,9.52592576084215e-05,83.7473799951895,16.2526200048105
"431","B",0.75,7.89358953647211e-05,83.7439439233069,16.2560560766931
"432","B",1,0.336851002129401,52.0771054530461,47.9228945469539
"433","B",1,0.279129148443386,83.7198914201285,16.2801085798715
"434","B",1,0.231298351550694,83.7198914201285,16.2801085798715
"435","B",1,0.191663707385685,83.7198914201285,16.2801085798715
"436","B",1,0.158820745943683,83.7198914201285,16.2801085798715
"437","B",1,0.131605663305623,83.7198914201285,16.2801085798715
"438","B",1,0.109054081764951,83.7198914201285,16.2801085798715
"439","B",1,0.0903668767048307,83.7198914201285,16.2801085798715
"440","B",1,0.0748818592869083,83.7198914201285,16.2801085798715
"441","B",1,0.062050311516018,83.7198914201285,16.2801085798715
"442","B",1,0.0514175421911301,83.7198914201285,16.2801085798715
"443","B",1,0.0426067747346308,83.7198914201285,16.2801085798715
"444","B",1,0.0353057959584994,83.7198914201285,16.2801085798715
"445","B",1,0.0292558926608926,83.7198914201285,16.2801085798715
"446","B",1,0.0242426840168611,83.7198914201285,16.2801085798715
"447","B",1,0.0200885249051717,83.7198914201285,16.2801085798715
"448","B",1,0.0166462109799819,83.7198914201285,16.2801085798715
"449","B",1,0.0137937624239763,83.7198914201285,16.2801085798715
"450","B",1,0.0114301015431024,83.7198914201285,16.2801085798715
"451","B",1,0.00947147103668702,83.7198914201285,16.2801085798715
"452","B",1,0.00784846602285316,83.7198914201285,16.2801085798715
"453","B",1,0.00650357464783282,83.7198914201285,16.2801085798715
"454","B",1,0.00538914012964762,83.7198914201285,16.2801085798715
"455","B",1,0.00446567202033366,83.7198914201285,16.2801085798715
"456","B",1,0.00370044684558886,83.7198914201285,16.2801085798715
"457","B",1,0.00306634853493012,83.7198914201285,16.2801085798715
"458","B",1,0.0025409075525234,83.7198914201285,16.2801085798715
"459","B",1,0.0021055046798904,83.7198914201285,16.2801085798715
"460","B",1,0.00174471123620289,83.7130192763633,16.2869807236367
"461","B",1,0.00144574235659789,83.7164553482459,16.2835446517541
"462","B",1,0.00119800395520474,83.7198914201285,16.2801085798715
"463","B",1,0.000992717319331737,83.7164553482459,16.2835446517541
"464","B",1,0.000822608032151919,83.7233274920111,16.2766725079889
"465","B",1,0.000681648200734902,83.7267635638938,16.2732364361062
"466","B",1,0.000564842855168376,83.7267635638938,16.2732364361062
"467","B",1,0.00046805294973388,83.7370717795416,16.2629282204584
"468","B",1,0.000387848694110296,83.7473799951895,16.2526200048105
"469","B",1,0.000321388017335624,83.7439439233069,16.2560560766931
"470","B",1,0.000266315857847261,83.7405078514243,16.2594921485757
"471","B",1,0.000220680710901728,83.7370717795416,16.2629282204584
"472","B",1,0.000182865476197151,83.7370717795416,16.2629282204584
"473","B",1,0.0001515301552554,83.7405078514243,16.2594921485757
"474","B",1,0.000125564368021935,83.7439439233069,16.2560560766931
"475","B",1,0.000104048006089443,83.7370717795416,16.2629282204584
"476","B",1,8.62186282759568e-05,83.7439439233069,16.2560560766931
"477","B",1,7.14444432063161e-05,83.7473799951895,16.2526200048105
"478","B",1,5.92019215235408e-05,83.7439439233069,16.2560560766931
"479","C",0,351.068371507884,39.099061952376,60.900938047624
"480","C",0,290.910268827872,39.099061952376,60.900938047624
"481","C",0,241.060691813429,39.099061952376,60.900938047624
"482","C",0,199.753200090549,39.099061952376,60.900938047624
"483","C",0,165.524045609629,39.099061952376,60.900938047624
"484","C",0,137.160304128088,39.099061952376,60.900938047624
"485","C",0,113.656894738291,39.099061952376,60.900938047624
"486","C",0,94.1809644099902,39.099061952376,60.900938047624
"487","C",0,78.0423754988226,39.099061952376,60.900938047624
"488","C",0,64.6692504335109,39.099061952376,60.900938047624
"489","C",0,53.5877069976584,39.099061952376,60.900938047624
"490","C",0,44.4050661174641,39.099061952376,60.900938047624
"491","C",0,36.795937116371,39.099061952376,60.900938047624
"492","C",0,30.4906873618963,39.099061952376,60.900938047624
"493","C",0,25.265887721807,39.099061952376,60.900938047624
"494","C",0,20.9363952604333,39.099061952376,60.900938047624
"495","C",0,17.3487926221871,39.1059340961413,60.8940659038587
"496","C",0,14.37595162413,39.2777376902725,60.7222623097275
"497","C",0,11.9125284162439,40.5112874961344,59.4887125038656
"498","C",0,9.87123057854658,43.3048139367076,56.6951860632924
"499","C",0,8.17972387809479,46.7821186819228,53.2178813180772
"500","C",0,6.77806907553014,50.0154623234718,49.9845376765282
"501","C",0,5.61659795334788,53.0048448613545,46.9951551386455
"502","C",0,4.65415330207213,55.9564306085283,44.0435693914717
"503","C",0,3.85663049751984,58.9939181527678,41.0060818472322
"504","C",0,3.19576898934078,61.914579252998,38.085420747002
"505","C",0,2.64815087673036,64.5328660275573,35.4671339724427
"506","C",0,2.19437108543141,66.426141634883,33.573858365117
"507","C",0,1.81834974090402,69.0547366250902,30.9452633749098
"508","C",0,1.50676237132231,72.3464934886438,27.6535065113562
"509","C",0,1.24856774940562,73.5559907913274,26.4440092086726
"510","C",0,1.0346166419644,74.837645603546,25.162354396454
"511","C",0,0.857327603038985,76.2120743565955,23.7879256434045
"512","C",0,0.710418322227085,77.2188434182043,22.7811565817957
"513","C",0,0.588683008417024,77.806411710133,22.193588289867
"514","C",0,0.487807920427121,78.3149503487613,21.6850496512387
"515","C",0,0.404218507803207,78.6997903996152,21.3002096003848
"516","C",0,0.334952745145232,79.1327354568258,20.8672645431742
"517","C",0,0.277556171512434,79.4007490636704,20.5992509363296
"518","C",0,0.229994915584993,79.6825069580456,20.3174930419544
"519","C",0,0.190583624592828,79.9814452118338,20.0185547881662
"520","C",0,0.157925743143297,80.2494588186785,19.7505411813215
"521","C",0,0.130864025703398,80.4968559942274,19.5031440057726
"522","C",0,0.108439529125791,80.7133285228327,19.2866714771673
"523","C",0,0.0898576321018516,80.9607256983816,19.0392743016184
"524","C",0,0.0744598774270344,81.1290932206302,18.8709067793698
"525","C",0,0.0617006392975577,81.3249493179397,18.6750506820603
"526","C",0,0.0511277888344349,81.4555200494794,18.5444799505206
"527","C",0,0.0423666727096949,81.5620382778408,18.4379617221592
"528","C",0,0.0351068371507885,81.6994811531457,18.3005188468543
"529","C",0.25,1.40427348603109,39.099061952376,60.900938047624
"530","C",0.25,1.16364107531112,39.099061952376,60.900938047624
"531","C",0.25,0.964242767253412,39.099061952376,60.900938047624
"532","C",0.25,0.799012800361942,39.099061952376,60.900938047624
"533","C",0.25,0.662096182438306,68.8348280246023,31.1651719753977
"534","C",0.25,0.548641216512179,68.8348280246023,31.1651719753977
"535","C",0.25,0.454627578953019,69.7556952891455,30.2443047108545
"536","C",0.25,0.376723857639842,75.6107617771364,24.3892382228636
"537","C",0.25,0.312169501995192,77.9198020822596,22.0801979177404
"538","C",0.25,0.258677001733962,78.8887743531595,21.1112256468405
"539","C",0.25,0.214350827990566,78.9781122221077,21.0218877778923
"540","C",0.25,0.1776202644698,79.0262172284644,20.9737827715356
"541","C",0.25,0.147183748465438,79.3663883448442,20.6336116551558
"542","C",0.25,0.121962749447547,79.6000412328626,20.3999587671374
"543","C",0.25,0.101063550887196,79.7168676768718,20.2831323231282
"544","C",0.25,0.0837455810417067,79.9780091399512,20.0219908600488
"545","C",0.25,0.0693951704887266,80.2666391780916,19.7333608219084
"546","C",0.25,0.057503806496502,80.4693674191664,19.5306325808336
"547","C",0.25,0.0476501136649606,80.6514792289455,19.3485207710545
"548","C",0.25,0.0394849223141738,80.8610796137855,19.1389203862145
"549","C",0.25,0.0327188955123688,81.0706799986256,18.9293200013744
"550","C",0.25,0.027112276302112,81.1875064426348,18.8124935573652
"551","C",0.25,0.0224663918133844,81.3008968147614,18.6991031852386
"552","C",0.25,0.0186166132082827,81.4898807683057,18.5101192316943
"553","C",0.25,0.0154265219900745,81.6273236436106,18.3726763563894
"554","C",0.25,0.0127830759573591,81.8197436690375,18.1802563309624
"555","C",0.25,0.0105926035069181,81.9537504724599,18.0462495275401
"556","C",0.25,0.00877748434172285,82.0911933477648,17.9088066522352
"557","C",0.25,0.0072733989636138,82.0980654915301,17.9019345084699
"558","C",0.25,0.00602704948528733,82.1874033604783,17.8125966395217
"559","C",0.25,0.00499427099762089,82.1770951448304,17.8229048551696
"560","C",0.25,0.00413846656785631,82.2217640793045,17.7782359206955
"561","C",0.25,0.00342931041215486,82.2664330137787,17.7335669862214
"562","C",0.25,0.00284167328890744,82.3076658763701,17.6923341236299
"563","C",0.25,0.00235473203366735,82.3385905233137,17.6614094766863
"564","C",0.25,0.00195123168170787,82.345462667079,17.654537332921
"565","C",0.25,0.00161687403121232,82.3832594577879,17.6167405422121
"566","C",0.25,0.00133981098058051,82.3970037453184,17.6029962546816
"567","C",0.25,0.00111022468604938,82.37295124214,17.62704875786
"568","C",0.25,0.000919979662339683,82.37295124214,17.62704875786
"569","C",0.25,0.000762334498371071,82.3592069546095,17.6407930453905
"570","C",0.25,0.000631702972572989,82.3763873140226,17.6236126859774
"571","C",0.25,0.000523456102813429,82.3866955296705,17.6133044703295
"572","C",0.25,0.000433758116503026,82.3660790983747,17.6339209016253
"573","C",0.25,0.000359430528407293,82.3592069546095,17.6407930453905
"574","C",0.25,0.000297839509708044,82.3626430264921,17.6373569735079
"575","C",0.25,0.000246802557190153,82.37295124214,17.62704875786
"576","C",0.25,0.000204511155337675,82.3592069546095,17.6407930453905
"577","C",0.25,0.000169466690838726,82.3695151702574,17.6304848297426
"578","C",0.25,0.00014042734860311,82.3798233859052,17.6201766140948
"579","C",0.5,0.702136743015547,39.099061952376,60.900938047624
"580","C",0.5,0.58182053765556,39.099061952376,60.900938047624
"581","C",0.5,0.482121383626706,39.099061952376,60.900938047624
"582","C",0.5,0.399506400180971,60.4336322715871,39.5663677284129
"583","C",0.5,0.331048091219153,70.8586743634677,29.1413256365323
"584","C",0.5,0.274320608256089,72.1472013194516,27.8527986805484
"585","C",0.5,0.22731378947651,78.0641171013298,21.9358828986702
"586","C",0.5,0.188361928819921,78.8612857780985,21.1387142219015
"587","C",0.5,0.156084750997596,79.1430436724736,20.8569563275264
"588","C",0.5,0.129338500866981,79.5862969453321,20.4137030546679
"589","C",0.5,0.107175413995283,80.0810912964299,19.9189087035701
"590","C",0.5,0.0888101322349001,80.1498127340824,19.8501872659176
"591","C",0.5,0.0735918742327188,80.180737381026,19.819262618974
"592","C",0.5,0.0609813747237733,80.2735113218569,19.7264886781431
"593","C",0.5,0.0505317754435981,80.3765934783356,19.6234065216644
"594","C",0.5,0.0418727905208534,80.4624952754012,19.5375047245988
"595","C",0.5,0.0346975852443633,80.5655774318799,19.4344225681201
"596","C",0.5,0.028751903248251,80.6205545820019,19.3794454179981
"597","C",0.5,0.0238250568324803,80.874823901316,19.125176098684
"598","C",0.5,0.0197424611570869,81.0466274954472,18.9533725045528
"599","C",0.5,0.0163594477561844,81.2871525272309,18.7128474727691
"600","C",0.5,0.013556138151056,81.386798611827,18.613201388173
"601","C",0.5,0.0112331959066922,81.5104971996014,18.4895028003986
"602","C",0.5,0.00930830660414133,81.6170154279628,18.3829845720372
"603","C",0.5,0.00771326099503724,81.7819468783287,18.2180531216713
"604","C",0.5,0.00639153797867954,81.9640586881078,18.0359413118922
"605","C",0.5,0.00529630175345904,82.1186819228258,17.8813180771742
"606","C",0.5,0.00438874217086143,82.1392983541216,17.8607016458784
"607","C",0.5,0.0036366994818069,82.2045837198914,17.7954162801086
"608","C",0.5,0.00301352474264366,82.2217640793045,17.7782359206955
"609","C",0.5,0.00249713549881044,82.2664330137787,17.7335669862214
"610","C",0.5,0.00206923328392815,82.3042298044875,17.6957701955125
"611","C",0.5,0.00171465520607743,82.3385905233137,17.6614094766863
"612","C",0.5,0.00142083664445372,82.3866955296705,17.6133044703295
"613","C",0.5,0.00117736601683368,82.4141841047315,17.5858158952685
"614","C",0.5,0.000975615840853933,82.4244923203793,17.5755076796207
"615","C",0.5,0.000808437015606158,82.400439817201,17.599560182799
"616","C",0.5,0.000669905490290253,82.400439817201,17.599560182799
"617","C",0.5,0.000555112343024692,82.3901316015531,17.6098683984469
"618","C",0.5,0.000459989831169841,82.37295124214,17.62704875786
"619","C",0.5,0.000381167249185536,82.3970037453184,17.6029962546816
"620","C",0.5,0.000315851486286495,82.3832594577879,17.6167405422121
"621","C",0.5,0.000261728051406714,82.3901316015531,17.6098683984469
"622","C",0.5,0.000216879058251513,82.37295124214,17.62704875786
"623","C",0.5,0.000179715264203646,82.3763873140226,17.6236126859774
"624","C",0.5,0.000148919754854022,82.3901316015531,17.6098683984469
"625","C",0.5,0.000123401278595076,82.37295124214,17.62704875786
"626","C",0.5,0.000102255577668838,82.3695151702574,17.6304848297426
"627","C",0.5,8.47333454193631e-05,82.3832594577879,17.6167405422121
"628","C",0.5,7.02136743015549e-05,82.3901316015531,17.6098683984469
"629","C",0.75,0.468091162010364,39.099061952376,60.900938047624
"630","C",0.75,0.38788035843704,39.099061952376,60.900938047624
"631","C",0.75,0.321414255751137,60.4336322715871,39.5663677284129
"632","C",0.75,0.266337600120647,72.1472013194516,27.8527986805484
"633","C",0.75,0.220698727479435,72.1472013194516,27.8527986805484
"634","C",0.75,0.18288040550406,78.820052915507,21.179947084493
"635","C",0.75,0.151542526317673,79.6206576641583,20.3793423358417
"636","C",0.75,0.125574619213281,79.6206576641583,20.3793423358417
"637","C",0.75,0.104056500665064,80.1979177404391,19.8020822595609
"638","C",0.75,0.0862256672446539,80.1979177404391,19.8020822595609
"639","C",0.75,0.0714502759968554,80.1704291653781,19.8295708346219
"640","C",0.75,0.0592067548232667,80.1704291653781,19.8295708346219
"641","C",0.75,0.0490612494884792,80.1841734529086,19.8158265470914
"642","C",0.75,0.0406542498158489,80.2391506030306,19.7608493969694
"643","C",0.75,0.0336878502957321,80.3422327595093,19.6577672404907
"644","C",0.75,0.0279151936805689,80.4590592035185,19.5409407964815
"645","C",0.75,0.0231317234962422,80.5655774318799,19.4344225681201
"646","C",0.75,0.019167935498834,80.6961481634196,19.3038518365804
"647","C",0.75,0.0158833712216535,80.8542074700203,19.1457925299797
"648","C",0.75,0.0131616407713913,81.1016046455692,18.8983953544308
"649","C",0.75,0.0109062985041229,81.3455657492355,18.6544342507645
"650","C",0.75,0.00903742543403733,81.4005428993575,18.5994571006425
"651","C",0.75,0.00748879727112815,81.5620382778408,18.4379617221592
"652","C",0.75,0.00620553773609422,81.7200975844415,18.2799024155585
"653","C",0.75,0.0051421739966915,81.8437961722159,18.1562038277841
"654","C",0.75,0.0042610253191197,81.998419406934,18.001580593066
"655","C",0.75,0.00353086783563936,82.1530426416521,17.8469573583479
"656","C",0.75,0.00292582811390762,82.2252001511872,17.7747998488128
"657","C",0.75,0.0024244663212046,82.2217640793045,17.7782359206955
"658","C",0.75,0.00200901649509578,82.2733051575439,17.7266948424561
"659","C",0.75,0.00166475699920696,82.3111019482528,17.6888980517472
"660","C",0.75,0.0013794888559521,82.345462667079,17.654537332921
"661","C",0.75,0.00114310347071829,82.3935676734357,17.6064323265643
"662","C",0.75,0.000947224429635815,82.3901316015531,17.6098683984469
"663","C",0.75,0.000784910677889118,82.4451087516751,17.5548912483249
"664","C",0.75,0.000650410560569289,82.4141841047315,17.5858158952685
"665","C",0.75,0.000538958010404105,82.3970037453184,17.6029962546816
"666","C",0.75,0.000446603660193502,82.3970037453184,17.6029962546816
"667","C",0.75,0.000370074895349795,82.3901316015531,17.6098683984469
"668","C",0.75,0.000306659887446561,82.3935676734357,17.6064323265643
"669","C",0.75,0.000254111499457024,82.3970037453184,17.6029962546816
"670","C",0.75,0.00021056765752433,82.3901316015531,17.6098683984469
"671","C",0.75,0.000174485367604476,82.3901316015531,17.6098683984469
"672","C",0.75,0.000144586038834342,82.3832594577879,17.6167405422121
"673","C",0.75,0.000119810176135764,82.3901316015531,17.6098683984469
"674","C",0.75,9.92798365693479e-05,82.3798233859052,17.6201766140948
"675","C",0.75,8.22675190633843e-05,82.3866955296705,17.6133044703295
"676","C",0.75,6.81703851125584e-05,82.3832594577879,17.6167405422121
"677","C",0.75,5.64888969462421e-05,82.3866955296705,17.6133044703295
"678","C",0.75,4.68091162010366e-05,82.3832594577879,17.6167405422121
"679","C",1,0.351068371507773,39.099061952376,60.900938047624
"680","C",1,0.29091026882778,39.099061952376,60.900938047624
"681","C",1,0.241060691813353,60.9146823351545,39.0853176648455
"682","C",1,0.199753200090485,73.3876232690788,26.6123767309212
"683","C",1,0.165524045609576,80.1979177404391,19.8020822595609
"684","C",1,0.137160304128045,80.1979177404391,19.8020822595609
"685","C",1,0.113656894738255,80.1979177404391,19.8020822595609
"686","C",1,0.0941809644099604,80.1979177404391,19.8020822595609
"687","C",1,0.078042375498798,80.1979177404391,19.8020822595609
"688","C",1,0.0646692504334904,80.1979177404391,19.8020822595609
"689","C",1,0.0535877069976415,80.1944816685565,19.8055183314435
"690","C",1,0.04440506611745,80.1944816685565,19.8055183314435
"691","C",1,0.0367959371163594,80.1910455966739,19.8089544033261
"692","C",1,0.0304906873618867,80.235714531148,19.764285468852
"693","C",1,0.025265887721799,80.3422327595093,19.6577672404907
"694","C",1,0.0209363952604267,80.4556231316359,19.5443768683641
"695","C",1,0.0173487926221816,80.5449610005841,19.4550389994159
"696","C",1,0.0143759516241255,80.7305088822458,19.2694911177542
"697","C",1,0.0119125284162402,80.9229289076728,19.0770710923273
"698","C",1,0.00987123057854346,81.1634539394564,18.8365460605436
"699","C",1,0.0081797238780922,81.2802803834656,18.7197196165344
"700","C",1,0.006778069075528,81.4211593306532,18.5788406693468
"701","C",1,0.00561659795334611,81.5860907810191,18.4139092189809
"702","C",1,0.00465415330207066,81.7544583032677,18.2455416967323
"703","C",1,0.00385663049751862,81.8919011785727,18.1080988214273
"704","C",1,0.00319576898933977,82.0155997663471,17.9844002336529
"705","C",1,0.00264815087672952,82.1392983541216,17.8607016458784
"706","C",1,0.00219437108543071,82.2252001511872,17.7747998488128
"707","C",1,0.00181834974090345,82.2252001511872,17.7747998488128
"708","C",1,0.00150676237132183,82.2939215888396,17.7060784111604
"709","C",1,0.00124856774940522,82.3317183795485,17.6682816204515
"710","C",1,0.00103461664196408,82.3523348108442,17.6476651891558
"711","C",1,0.000857327603038715,82.4038758890836,17.5961241109164
"712","C",1,0.000710418322226861,82.4210562484967,17.5789437515033
"713","C",1,0.000588683008416839,82.4348005360272,17.5651994639728
"714","C",1,0.000487807920426967,82.4244923203793,17.5755076796207
"715","C",1,0.000404218507803079,82.4107480328488,17.5892519671512
"716","C",1,0.000334952745145126,82.400439817201,17.599560182799
"717","C",1,0.000277556171512346,82.3935676734357,17.6064323265643
"718","C",1,0.000229994915584921,82.3970037453184,17.6029962546816
"719","C",1,0.000190583624592768,82.3935676734357,17.6064323265643
"720","C",1,0.000157925743143247,82.3935676734357,17.6064323265643
"721","C",1,0.000130864025703357,82.3935676734357,17.6064323265643
"722","C",1,0.000108439529125757,82.3901316015531,17.6098683984469
"723","C",1,8.98576321018232e-05,82.3901316015531,17.6098683984469
"724","C",1,7.44598774270109e-05,82.3798233859052,17.6201766140948
"725","C",1,6.17006392975382e-05,82.3866955296705,17.6133044703295
"726","C",1,5.11277888344188e-05,82.3866955296705,17.6133044703295
"727","C",1,4.23666727096816e-05,82.3935676734357,17.6064323265643
"728","C",1,3.51068371507774e-05,82.3763873140226,17.6236126859774
"729","D",0,364.33645691423,64.5431742432052,35.4568257567948
"730","D",0,301.904771909459,64.5431742432052,35.4568257567948
"731","D",0,250.171207333115,64.5431742432052,35.4568257567948
"732","D",0,207.302562932916,64.5431742432052,35.4568257567948
"733","D",0,171.779770568615,64.5431742432052,35.4568257567948
"734","D",0,142.344065404318,64.5431742432052,35.4568257567948
"735","D",0,117.952381056043,64.5431742432052,35.4568257567948
"736","D",0,97.7403881030917,64.5431742432052,35.4568257567948
"737","D",0,80.991866217639,64.5431742432052,35.4568257567948
"738","D",0,67.11332460126,64.5431742432052,35.4568257567948
"739","D",0,55.6129713930846,64.5431742432052,35.4568257567948
"740","D",0,46.0832868218539,64.5431742432052,35.4568257567948
"741","D",0,38.1865825743187,64.5431742432052,35.4568257567948
"742","D",0,31.6430356702278,64.5431742432052,35.4568257567948
"743","D",0,26.2207728193173,64.5431742432052,35.4568257567948
"744","D",0,21.7276538953918,64.5431742432052,35.4568257567948
"745","D",0,18.0044633715044,64.5431742432052,35.4568257567948
"746","D",0,14.919268451924,64.5431742432052,35.4568257567948
"747","D",0,12.3627439789657,64.5431742432052,35.4568257567948
"748","D",0,10.2442984508227,64.5431742432052,35.4568257567948
"749","D",0,8.48886387424066,64.5431742432052,35.4568257567948
"750","D",0,7.03423569913674,64.5431742432052,35.4568257567948
"751","D",0,5.82886857464608,64.5431742432052,35.4568257567948
"752","D",0,4.83004981830026,64.5431742432052,35.4568257567948
"753","D",0,4.00238587446259,64.5500463869704,35.4499536130296
"754","D",0,3.3165481290491,64.8180599938151,35.1819400061849
"755","D",0,2.74823363796127,65.9313472837852,34.0686527162148
"756","D",0,2.27730394221274,67.9002164725286,32.0997835274714
"757","D",0,1.88707145330807,69.9721678177507,30.0278321822493
"758","D",0,1.56370812164412,71.4702951585747,28.5297048414253
"759","D",0,1.29575543385457,72.7725664020891,27.2274335979109
"760","D",0,1.07371837565078,73.8102601106415,26.1897398893585
"761","D",0,0.889728972064287,74.9853966944988,25.0146033055012
"762","D",0,0.737267482500499,76.363261519431,23.636738480569
"763","D",0,0.610931371034806,77.7857952788372,22.2142047211628
"764","D",0,0.506243865318196,79.2014568944782,20.7985431055218
"765","D",0,0.419495320297943,80.4418788441054,19.5581211558946
"766","D",0,0.347611765411252,81.6067072123149,18.3932927876851
"767","D",0,0.288045977167292,82.3557708827269,17.6442291172731
"768","D",0,0.238687217229542,83.0292409717211,16.9707590282789
"769","D",0,0.197786437530056,83.5412156822321,16.4587843177679
"770","D",0,0.163894302027955,83.943236092499,16.0567639075009
"771","D",0,0.135809828887528,84.2421743462873,15.7578256537127
"772","D",0,0.112537833190281,84.5754733189018,15.4245266810982
"773","D",0,0.0932536621458528,84.9431330103426,15.0568669896574
"774","D",0,0.0772739731793934,85.121808748239,14.878191251761
"775","D",0,0.064032519404871,85.3073566299007,14.6926433700993
"776","D",0,0.0530600844325237,85.4173109301447,14.5826890698553
"777","D",0,0.0439678554920701,85.5753702367454,14.4246297632546
"778","D",0,0.0364336456914231,85.6509638181631,14.3490361818369
"779","D",0.25,1.45734582765695,64.5431742432052,35.4568257567948
"780","D",0.25,1.20761908763786,64.5431742432052,35.4568257567948
"781","D",0.25,1.00068482933248,64.5431742432052,35.4568257567948
"782","D",0.25,0.829210251731684,64.5431742432052,35.4568257567948
"783","D",0.25,0.687119082274473,64.5431742432052,35.4568257567948
"784","D",0.25,0.569376261617286,64.5431742432052,35.4568257567948
"785","D",0.25,0.471809524224182,64.5431742432052,35.4568257567948
"786","D",0.25,0.390961552412375,75.3290038827612,24.6709961172388
"787","D",0.25,0.323967464870563,77.4112634436312,22.5887365563688
"788","D",0.25,0.268453298405046,77.4181355873965,22.5818644126035
"789","D",0.25,0.222451885572343,77.5074734563447,22.4925265436553
"790","D",0.25,0.184333147287419,77.5074734563447,22.4925265436553
"791","D",0.25,0.152746330297278,77.5074734563447,22.4925265436553
"792","D",0.25,0.126572142680914,81.7235336563241,18.2764663436759
"793","D",0.25,0.104883091277271,83.9535443081469,16.0464556918531
"794","D",0.25,0.0869106155815692,84.8434869257465,15.1565130742535
"795","D",0.25,0.072017853486019,85.1664776827131,14.8335223172869
"796","D",0.25,0.0596770738076972,85.3107927017833,14.6892072982167
"797","D",0.25,0.0494509759158639,85.5100848709755,14.4899151290245
"798","D",0.25,0.0409771938032917,85.5684980929801,14.4315019070199
"799","D",0.25,0.0339554554969634,85.6303473868673,14.3696526131327
"800","D",0.25,0.0281369427965476,85.6750163213414,14.3249836786586
"801","D",0.25,0.0233154742985848,85.7128131120503,14.2871868879497
"802","D",0.25,0.0193201992732015,85.7952788372333,14.2047211627667
"803","D",0.25,0.0160095434978507,85.8605642030031,14.1394357969969
"804","D",0.25,0.0132661925161967,85.9292856406556,14.0707143593444
"805","D",0.25,0.0109929345518453,86.0014431501907,13.9985568498093
"806","D",0.25,0.00910921576885115,86.0564203003127,13.9435796996873
"807","D",0.25,0.00754828581323244,86.107961378552,13.892038621448
"808","D",0.25,0.0062548324865766,86.1457581692609,13.8542418307391
"809","D",0.25,0.0051830217354184,86.1491942411435,13.8508057588565
"810","D",0.25,0.0042948735026032,86.1526303130262,13.8473696869739
"811","D",0.25,0.00355891588825723,86.1698106724393,13.8301893275607
"812","D",0.25,0.00294906993000206,86.1698106724393,13.8301893275607
"813","D",0.25,0.00244372548413928,86.1766828162045,13.8233171837955
"814","D",0.25,0.00202497546127283,86.1766828162045,13.8233171837955
"815","D",0.25,0.00167798128119181,86.1801188880871,13.8198811119129
"816","D",0.25,0.00139044706164504,86.1732467443219,13.8267532556781
"817","D",0.25,0.00115218390866919,86.1869910318524,13.8130089681476
"818","D",0.25,0.000954748868918187,86.2144796069134,13.7855203930866
"819","D",0.25,0.00079114575012024,86.2316599663265,13.7683400336735
"820","D",0.25,0.000655577208111835,86.2282238944439,13.7717761055561
"821","D",0.25,0.000543239315550124,86.2144796069134,13.7855203930866
"822","D",0.25,0.000450151332761135,86.2041713912655,13.7958286087345
"823","D",0.25,0.000373014648583419,86.217915678796,13.782084321204
"824","D",0.25,0.00030909589271758,86.2144796069134,13.7855203930866
"825","D",0.25,0.00025613007761949,86.217915678796,13.782084321204
"826","D",0.25,0.000212240337730099,86.2213517506786,13.7786482493214
"827","D",0.25,0.000175871421968284,86.2350960382091,13.7649039617909
"828","D",0.25,0.000145734582765695,86.2385321100917,13.7614678899083
"829","D",0.5,0.728672913828475,64.5431742432052,35.4568257567948
"830","D",0.5,0.60380954381893,64.5431742432052,35.4568257567948
"831","D",0.5,0.500342414666241,64.5431742432052,35.4568257567948
"832","D",0.5,0.414605125865842,64.5431742432052,35.4568257567948
"833","D",0.5,0.343559541137237,64.5431742432052,35.4568257567948
"834","D",0.5,0.284688130808643,77.5074734563447,22.4925265436553
"835","D",0.5,0.235904762112091,77.5074734563447,22.4925265436553
"836","D",0.5,0.195480776206188,77.5074734563447,22.4925265436553
"837","D",0.5,0.161983732435281,77.5074734563447,22.4925265436553
"838","D",0.5,0.134226649202523,77.5074734563447,22.4925265436553
"839","D",0.5,0.111225942786172,77.5074734563447,22.4925265436553
"840","D",0.5,0.0921665736437097,77.5074734563447,22.4925265436553
"841","D",0.5,0.0763731651486391,84.7816376318593,15.2183623681407
"842","D",0.5,0.0632860713404571,85.1870941140089,14.8129058859911
"843","D",0.5,0.0524415456386357,85.3520255643748,14.6479744356252
"844","D",0.5,0.0434553077907846,85.468852008384,14.531147991616
"845","D",0.5,0.0360089267430095,85.5650620210975,14.4349379789025
"846","D",0.5,0.0298385369038486,85.6715802494588,14.3284197505412
"847","D",0.5,0.0247254879579319,85.7368656152287,14.2631343847713
"848","D",0.5,0.0204885969016458,85.760918118407,14.239081881593
"849","D",0.5,0.0169777277484817,85.7746624059375,14.2253375940625
"850","D",0.5,0.0140684713982738,85.8124591966464,14.1875408033536
"851","D",0.5,0.0116577371492924,85.84338384359,14.15661615641
"852","D",0.5,0.00966009963660073,85.9017970655946,14.0982029344054
"853","D",0.5,0.00800477174892536,85.9327217125382,14.0672782874618
"854","D",0.5,0.00663309625809835,85.9636463594818,14.0363536405182
